"135","371e","false","99","true","true","true","true","189"
"136","3cd24b","true","99","true","true","true","true","112"
"137","ce749e","false","99","false","true","true","true","166"
"138","5e1f3e","false","99","false","true","false","true","159"
"139","9242","false","99","false","true","true","true","135"
"140","2b6ee7","false","99","false","true","true","true","115"
"141","43ba","false","99","false","true","true","true","199"
"142","c4404f","false","99","true","true","true","true","247"
"143","cf47","false","99","false","true","true","true","219"
"144","bb3a","false","99","false","true","true","true","207"
"145","f7be8d","false","99","false","true","true","true","189"
"146","ff47","true","99","true","true","true","true","159"
"147","19c2","false","99","false","true","true","true","144"
"148","dcbdf0","false","99","false","true","true","true","126"
"149","9507","true","99","true","true","true","true","280"
"150","80d2bb","false","10","false","true","true","true","108"
"151","244af7","false","99","false","true","true","true","130"
"152","e9da","true","99","true","false","true","true","326"
"153","74b34b","false","99","false","true","true","true","62"
"154","943109","false","99","false","true","true","true","67"
"155","dd3e","false","99","true","true","true","true","324"
"156","878ec0","false","99","false","true","true","true","238"
"157","0f53","false","99","false","true","true","true","154"
"158","db20","false","99","true","true","true","true","158"
"159","7710ff","false","99","false","false","true","true","208"
"160","82a3e5","false","99","true","true","true","true","152"
"161","05b5","false","99","false","false","false","false","1201"
"162","95c7","true","99","false","true","true","true","210"
"163","3d4a","false","99","false","true","true","true","127"
"164","f366","false","99","false","false","false","false","18"
"165","304e","false","99","false","true","true","true","430"
"166","5aef","false","99","false","true","true","true","18"
"167","203d43","false","99","false","true","true","true","250"
"168","5668e5","false","99","false","true","true","true","114"
"169","ab8f3e","false","99","false","true","true","true","191"
"170","a05de5","false","99","false","true","true","true","199"
"171","084998","false","99","true","true","true","true","261"
"172","6d2e","true","10","false","true","true","true","236"
"173","fa3bfc","false","99","false","true","true","true","248"
"174","f10c","false","99","false","true","true","true","374"
"175","2484","false","10","true","true","false","false","139"
"176","155b2d","false","99","false","true","true","true","175"
"177","ff958c","false","99","true","true","true","true","166"
"178","4e93cc","false","99","false","true","true","true","94"
"179","2169df","false","99","false","true","true","true","61"
"180","1cfe","false","99","false","true","true","true","447"
"181","d716e2","false","99","false","true","true","true","24"
"182","7189","false","99","false","true","true","true","170"
"183","ef13","false","99","false","true","true","true","130"
"184","2f9625","false","99","false","true","true","true","103"
"185","410bf7","false","99","true","true","true","true","243"
"186","94d0","false","99","false","true","true","true","281"
"187","9930c2","false","99","false","true","true","true","173"
"188","481cf4","false","10","false","false","true","true","57"
"189","cdbf54","true","50","true","false","true","false","145"
"190","8f3b","false","99","false","true","true","true","155"
"191","c650","false","99","true","true","true","true","78"
"192","1b1bd5","false","99","true","false","true","true","151"
"193","3499f7","false","99","false","true","true","true","127"
"194","cdb0","false","99","false","true","true","true","83"
"195","a981","false","99","false","true","true","true","289"
"196","c768","false","99","false","true","true","true","90"
"197","8dd5","false","99","false","true","true","false","227"
"198","005c7f","false","99","false","true","true","true","237"
"199","32a41a","false","99","true","true","true","true","65"
"200","29e050","false","99","false","true","true","true","98"
"201","80e3ff","false","99","false","true","true","true","93"
"202","0288","false","99","false","true","true","true","190"
"203","bf66","false","99","false","true","true","true","194"
"204","db69","false","99","false","true","true","true","275"
"205","0ee0","false","99","true","false","true","true","281"
"206","be72","true","99","false","true","true","true","100"
"207","156e","false","99","false","true","true","true","129"
"208","2444","false","99","false","true","true","true","156"
"209","3535","false","99","false","true","true","true","119"
"210","e06781","false","99","false","true","true","true","186"
"211","7611e3","false","99","false","true","true","true","235"
"212","e7ae9d","true","99","false","true","true","true","130"
"213","956f5e","false","99","false","true","true","true","290"
"214","4f20","false","99","false","true","true","true","252"
"215","d2f0f9","false","99","false","true","true","true","143"
"216","e0ccf8","false","99","true","true","true","true","153"
"217","0c0642","false","99","false","true","true","true","241"
"218","ff12","false","99","false","true","true","true","128"
"219","713e","false","99","false","true","true","true","284"
"220","660a","false","99","true","true","false","true","32"
"221","8eff82","false","99","false","true","true","true","236"
"222","fc75","false","10","false","true","true","true","184"
"223","8deb","true","99","false","true","true","true","148"
"224","864750","false","99","false","true","true","true","156"
"225","3ef0","false","99","false","true","true","false","256"
"226","2a11","false","99","true","true","true","true","70"
"227","4a774e","false","99","false","true","true","true","197"
"228","ee97bf","false","99","false","true","true","true","127"
"229","a939ea","false","99","false","true","true","true","87"
"230","0c2db8","false","99","false","true","true","true","159"
"231","d77d","false","99","false","true","true","true","66"
"232","3f1465","false","99","false","true","true","true","112"
"233","030fe9","true","99","true","true","true","true","219"
"234","ec64","false","99","false","true","true","true","144"
"235","a204","false","99","false","true","true","true","323"
"236","6989","false","99","false","true","true","true","196"
"237","3b6d","false","99","false","true","true","true","22"
"238","65cc23","false","99","false","true","true","true","147"
"239","741d1b","false","99","false","true","true","true","161"
"240","617f62","false","99","false","true","true","true","44"
"241","9fd9","false","99","false","true","true","true","201"
"242","3ed3","false","10","false","true","true","true","182"
"243","6e3c","false","99","true","true","true","true","202"
"244","141940","false","99","false","true","true","true","127"
"245","8a2f42","false","99","false","true","true","true","210"
"246","1d48","false","99","false","true","true","true","182"
"247","5a9012","false","99","false","true","true","true","77"
"248","7d6cfa","false","99","false","true","true","true","111"
"249","127c","false","99","false","true","true","true","128"
"250","da40eb","false","99","false","true","true","true","205"
"251","7b84de","false","99","false","true","true","true","215"
"252","3b0d38","false","99","false","true","true","true","211"
"253","fd98","false","99","false","true","true","true","284"
"254","55cc","false","99","false","true","true","true","225"
"255","b391e0","false","99","false","true","true","false","281"
"256","13fd35","false","99","false","true","true","true","65"
"257","b2e20d","false","99","false","true","true","true","256"
"258","0e50","false","99","false","true","true","true","258"
"259","1f86","false","99","false","true","true","true","400"
"260","b949","true","99","true","true","true","true","176"
"261","c50383","false","99","true","true","true","false","220"
"262","255c89","false","99","false","true","true","true","200"
"263","ce98d1","false","99","false","false","false","true","116"
"264","e8118b","false","99","true","true","true","true","141"
"265","1a1075","false","99","true","true","true","true","244"
"266","e5bf","false","99","false","true","true","true","373"
"267","3a58","false","99","true","true","true","true","214"
"268","41f5","false","99","false","true","true","true","121"
"269","baa6e9","false","99","false","true","true","true","287"
"270","a4fb43","false","99","false","true","true","true","81"
"271","9528","false","99","false","true","true","true","112"
"272","fe2923","false","99","false","true","true","true","236"
"273","e75af7","false","99","false","false","true","true","132"
"274","ef2315","false","99","false","true","true","true","62"
"275","2e1090","false","99","false","true","true","true","194"
"276","03834a","false","99","false","true","true","true","37"
"277","703998","false","99","false","true","true","true","125"
"278","c676","false","99","false","true","true","true","250"
"279","d45691","false","99","false","true","true","true","294"
"280","e05eed","false","99","false","true","true","true","245"
"281","5f1e","false","99","false","true","true","true","187"
"282","3f80","false","99","false","true","true","true","115"
"283","08c3","false","99","true","false","true","true","508"
"284","47ba26","false","99","false","true","false","true","175"
"285","58d2af","false","99","false","true","true","true","174"
"286","8154","false","99","false","true","true","true","129"
"287","32d32d","false","99","false","true","true","true","321"
"288","ab22","false","99","false","true","true","true","461"
"289","45715c","false","99","false","true","true","true","103"
"290","e2a629","false","99","false","true","true","true","274"
"291","6fe9","false","99","false","true","true","true","209"
"292","d84e0e","false","99","true","false","true","true","457"
"293","f360","false","99","false","true","true","true","146"
"294","5739","false","10","false","true","true","true","343"
"295","37b187","false","99","false","true","true","true","317"
"296","49b4","false","99","false","true","true","true","285"
"297","7cbeec","false","50","false","true","true","true","212"
"298","54a8b3","false","99","false","true","true","true","193"
"299","1f2ad0","false","99","false","true","true","true","144"
"300","8b83bc","false","99","false","true","true","true","224"
"301","6174","false","99","false","true","true","true","334"
"302","58bb","false","99","false","true","true","true","77"
"303","4d2f","false","10","false","false","false","true","328"
"304","2b7673","false","99","false","true","true","true","220"
"305","dfc0","false","99","false","true","true","true","749"
"306","5f7ad4","false","99","false","true","true","true","141"
"307","04dd","false","99","false","true","true","true","184"
"308","8f92","false","99","false","true","true","true","304"
"309","cc6ca5","false","99","false","true","true","false","234"
"310","3fc4f0","false","99","false","true","true","true","117"
"311","aba638","false","99","false","true","true","true","138"
"312","e472fb","false","99","false","true","false","true","137"
"313","e6ff01","false","99","false","true","true","true","264"
"314","ece2","false","99","true","true","true","true","254"
"315","fdeb","false","99","false","true","true","true","263"
"316","4bdd","false","99","false","true","true","true","307"
"317","3195","true","99","false","true","true","true","116"
"318","9662","false","99","false","true","true","true","221"
"319","f757","false","99","true","true","true","true","206"
"320","7a33","false","99","false","true","true","true","271"
"321","2281","false","99","false","true","true","true","230"
